stage,drug,target
late,mepireserpate,SLC18A2|SLC18A1
late,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
late,tranylcypromine,MAOA|MAOB|KDM1A|CYP2A6
late,paricalcitol,VDR|PTH
late,mocetinostat,HDAC1|HDAC2|HDAC3|HDAC11
late,molsidomine,GUCY1A3
late,bufalin,ATP1A1
late,bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA
late,dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1
late,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
late,disulfiram,ALDH2|ALDH1A2|ALDH5A1|ALDH7A1|CYP2E1|DNMT1|TRPA1|DBH
late,mocetinostat,HDAC1|HDAC2|HDAC3|HDAC11
late,withaferin-a,IKBKB|NAMPT
late,salermide,SIRT1|SIRT2
late,docetaxel,TUBB|BCL2|MAP2|MAP4|MAPT|NR1I2|TUBB1
late,dapagliflozin,SLC5A2|SLC5A1
late,barasertib-HQPA,AURKB|AURKC|AURKA
late,protriptyline,SLC6A2|SLC6A4
late,penfluridol,DRD1|DRD2|CACNA1G
late,betamethasone-valerate,NR3C1
late,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
late,curcumin,PTGS1|PTGS2|CCND1|DNMT1|G6PC|MAPT|APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|XDH
late,atorvastatin,HMGCR|DPP4|CYP3A5|FASLG|AHR
late,ryuvidine,CDK4|CDK2
late,alisertib,AURKA
late,penfluridol,DRD1|DRD2|CACNA1G
late,inositol,CDIPT|GBA
late,voapaxar,F2R
late,apixaban,F10|CYP2C19|CYP2C8|CYP2J2
late,quizartinib,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB
late,rociletinib,EGFR
late,nilotinib,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA
late,fluphenazine,DRD2|DRD1|CHRNA7|CALM1|DRD5|HRH1|HTR2A|HTR6|HTR7
late,amitriptyline,SLC6A2|SLC6A4|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|HTR6|CYP2C19|CYP3A5|SCN4A|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRB1|ADRB2|ADRB3|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR2A|HTR2C|HTR7|KCNA1|KCND2|KCND3|KCNQ2|KCNQ3|NTRK1|NTRK2|OPRD1|OPRK1|OPRM1|SIGMAR1
late,etoposide,TOP2A|TOP2B|CYP2E1|CYP3A5
late,epoxycholesterol,NR1H3|NR1H2
late,pazopanib,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
late,dabrafenib,BRAF|CYP2B6|CYP2C19|CYP2C8|CYP3A4|LIMK1|NEK11|RAF1|SIK1
late,salermide,SIRT1|SIRT2
late,triciribine,AKT1|AKT2|AKT3
late,carbamazepine,SCN1A|SCN3A|SCN5A|ABCB1|CYP1A2|CYP3A4|SCN10A|SCN11A|SCN2A|SCN4A|SCN7A|SCN8A|SCN9A
late,rociletinib,EGFR
late,spiramide,HTR2A|HTR1A
late,dexniguldipine,CALM1|PRKCA|ADORA3
late,rhodomyrtoxin-b,SLCO1B3
late,hyperforin,NR1I2|ALOX5|PTGS1
late,ryuvidine,CDK4|CDK2
late,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
late,inositol,CDIPT|GBA
late,rotenone,MT-ND1
late,bepridil,CACNA1C|SCN5A|ATP1A1|CACNA1A|CACNA1H|CACNA2D2|CALM1|KCNQ1|KCNQ4|PDE1A|PDE1B|TNNC1
late,proscillaridin,ATP1A1
late,sodium-butyrate,HDAC1|BCHE|FFAR2|FFAR3|HDAC2|HDAC3|HDAC8
late,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
late,levomequitazine,HRH1|HRH4|PDE4A
late,adapalene,RARB|RARG|RARA|RXRA|RXRB|RXRG
late,ouabain,ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATP1B4|FXYD2
late,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
late,lylamine,CNR1
late,griseofulvin,KRT12
late,givinostat,HDAC2|IL1B|IL1R2|IL6R|TNF|HDAC1|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
late,everolimus,MTOR|CYP3A5|FKBP1A
late,calyculin,PPP1CA|PPP2CA
late,niclosamide,STAT3
late,digitoxigenin,ATP1A1
late,ryuvidine,CDK4|CDK2
late,digitoxin,ATP1A1
late,ceritinib,ALK|FLT3|IGF1R|INSR|TSSK1B
late,sotrastaurin,PRKCA|PRKCB|PRKCQ|PRKCD|PRKCE|PRKCH
late,tacedinaline,HDAC1
late,fingolimod,S1PR1|S1PR5|S1PR3|S1PR4|CYP2E1|CYP4F2|SPHK1
late,midostaurin,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG
late,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
late,prazosin,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CDK1|KCNH2|KCNH6|KCNH7
late,etoposide,TOP2A|TOP2B|CYP2E1|CYP3A5
late,gemcitabine,RRM1|CMPK1|RRM2|TYMS
late,lomerizine,ABCB1|CACNA1B|SCN5A
late,fluspirilene,DRD2|HTR2A|CACNG1|HRH1|HTR1A|HTR1D|HTR1E
late,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
late,proscillaridin,ATP1A1
late,amsacrine,TOP2A|KCNH2
late,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
late,pitavastatin,HMGCR|APOA1|CYP2C8
late,digitoxigenin,ATP1A1
late,halcinonide,NR3C1
late,doxorubicin,TOP2A
late,dacinostat,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
late,idarubicin,TOP2A
late,enzastaurin,PRKCB|AKT1|GSK3B|PRKCA|PRKCD|PRKCG
late,gemcitabine,RRM1|CMPK1|RRM2|TYMS
late,dasatinib,ABL1|FYN|LCK|SRC|KIT|YES1|EPHA2|LYN|PDGFRB|BCR|BTK|DDR1|DDR2|PDGFRA|ABL2|BLK|FGR|FRK|HCK|SRMS|STAT5B
late,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
late,devazepide,CCKAR
late,bisbenzimide,TOP1
late,dorsomorphin,ACVR1|BMPR1A|BMPR1B|EPHA2|FKBP1A|FLT1|FLT3|KDR|LCK|MKNK1|PRKAA1|RPS6KA1|SRC
late,withaferin-a,IKBKB|NAMPT
late,lapatinib,EGFR|ERBB2|CYP3A5
late,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
late,voxtalisib,MTOR|PIK3CA
late,elesclomol,TOP2A|HSPA1A
late,fingolimod,S1PR1|S1PR5|S1PR3|S1PR4|CYP2E1|CYP4F2|SPHK1
late,withaferin-a,IKBKB|NAMPT
late,aminopurvalanol-a,CDK2|CDK1|CDK5|CDK6
late,malonoben,EGFR
late,resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8
late,beclomethasone-dipropionate,NR3C1|CYP3A5|ADGRG3
late,cabozantinib,KDR|MET|FLT3|KIT|RET|TEK|CYP2C19
late,calcifediol,VDR
late,vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9
late,strophanthidin,ATP1A1
late,exemestane,CYP19A1
late,ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG
late,pasireotide,SSTR1|SSTR2|SSTR3|SSTR5|GH1
late,devazepide,CCKAR
late,teniposide,TOP2A|CYP3A5|TOP2B
late,quiflapon,ALOX5AP|ALOX5
late,bufalin,ATP1A1
late,dicoumarol,VKORC1|NQO1|CRYZ
late,valrubicin,TOP2A
late,manumycin-a,FNTA|IKBKB
late,perphenazine,DRD2|CALM1|DRD1|HRH1|HTR2A|HTR2C|HTR6|HTR7
late,bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA
late,quiflapon,ALOX5AP|ALOX5
late,nelfinavir,CYP2C19|CYP3A7|CYP3A5|CYP1A2|CYP2B6|CYP2C9|CYP2D6|CYP3A4
late,cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
late,thapsigargin,ATP2A1
late,delanzomib,CMA1|CTSG|CYP3A4|ELANE
late,terbinafine,CYP2C19|CYP2C8|SQLE
late,disulfiram,ALDH2|ALDH1A2|ALDH5A1|ALDH7A1|CYP2E1|DNMT1|TRPA1|DBH
late,wortmannin,PLK1|PIK3CA|PIK3CG|ATM|ATR|MTOR|PLK3|PI4KA|PI4KB|PIK3CD|PIK3R1|PRKDC
late,withaferin-a,IKBKB|NAMPT
late,calmidazolium,ATP2B1|PDE1A
late,pemetrexed,TYMS|DHFR|GART|SLC22A8|ATIC
late,lomitapide,MTTP|CYP2B6|CYP2C19|CYP2C8
late,lapatinib,EGFR|ERBB2|CYP3A5
late,meisoindigo,STAT3
late,camptothecin,TOP1|HIF1A
late,cinobufagin,ATP1A1
late,cerulenin,FASN
late,dexniguldipine,CALM1|PRKCA|ADORA3
late,arbidol,CYP2C19|CYP2E1|CYP3A5|CYP3A4
late,fulvestrant,ESR1|EPHX2|ESR2|GPER1
late,calcitriol,VDR|CYP3A5
late,saquinavir,CYP3A5|CYP3A4
late,pentobarbital,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|CHRNA4|CHRNA7|GRIA2|GRIK2|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B
late,ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG
late,adapalene,RARB|RARG|RARA|RXRA|RXRB|RXRG
late,bazedoxifene,ESR1|ESR2
late,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
late,lomefloxacin,TOP2A
late,pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2
late,digitoxin,ATP1A1
late,resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8
late,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
late,mozavaptan,AVPR2|AVPR1A|AVPR1B
late,triclosan,DNMT1
late,scriptaid,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
late,fluspirilene,DRD2|HTR2A|CACNG1|HRH1|HTR1A|HTR1D|HTR1E
late,budesonide,NR3C1|CYP3A5|CYP3A7
late,adarotene,RARG|RARA|RARB
late,clofarabine,RRM1|POLA1|RRM2|SLC22A8|POLD1|POLE|RRM2B
late,mozavaptan,AVPR2|AVPR1A|AVPR1B
late,importazole,KPNB1
late,idarubicin,TOP2A
late,midostaurin,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG
late,tenidap,ALOX5|KCNJ4|PTGS1
late,fulvestrant,ESR1|EPHX2|ESR2|GPER1
late,nutlin-3,MDM2|TP53
late,bisbenzimide,TOP1
late,darapladib,PLA2G7
late,vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9
late,ryuvidine,CDK4|CDK2
late,albendazole,CYP1A2|CYP2J2|TUBA1A|TUBB|TUBB4B
late,penfluridol,DRD1|DRD2|CACNA1G
late,sertindole,DRD2|HTR2A|HTR2C|ADRA1A|ADRA1B|ADRA1D|DRD3|DRD4|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR6|KCNH2
late,bosutinib,ABL1|SRC|BCR|LYN|CAMK2G|HCK|CAMK1D|CDK2|FRK|FYN|MAP2K1|MAP2K2|MAP3K2|MAP4K5|STK10|STK24|STK4|TNK2|TXK
late,fenbendazole,CYP2C19|CYP2D6|CYP2J2|CYP3A4|TUBB
late,asiatic-acid,PYGM
late,mevastatin,HMGCR
late,calcitriol,VDR|CYP3A5
late,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
late,cerivastatin,HMGCR
late,sonidegib,SMO
late,dolastatin-10,TUBB
late,ceritinib,ALK|FLT3|IGF1R|INSR|TSSK1B
late,losartan,AGTR1
late,cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
late,everolimus,MTOR|CYP3A5|FKBP1A
late,masitinib,KIT|FGFR3|LYN|PDGFRB|PDGFRA
late,docetaxel,TUBB|BCL2|MAP2|MAP4|MAPT|NR1I2|TUBB1
late,malonoben,EGFR
late,ivermectin,CHRNA7|GABRB3|GLRA3|P2RX7
late,niguldipine,ADRA1A|CACNA1C
late,floxuridine,TYMS
late,fenretinide,RARA|CYP2C8|CYP3A5|RARG
late,sirolimus,MTOR|FKBP1A|CCR5|FGF2
late,methylnaltrexone,OPRM1|OPRK1|OPRD1
late,importazole,KPNB1
late,voxtalisib,MTOR|PIK3CA
late,fluvastatin,HMGCR|CYP2C8
late,taselisib,PIK3CA|PIK3CB|PIK3CD|PIK3CG
late,progesterone,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5
late,salermide,SIRT1|SIRT2
late,calcitriol,VDR|CYP3A5
late,danazol,GNRHR|ESR1|CYP2C8|TNF|AR|CCL2|GNRHR2|PGR
late,palbociclib,CDK4|CDK6|CCND3
late,perhexiline,CPT1A|CPT2
late,ziprasidone,DRD2|HTR2A|HTR1A|HTR1D|HRH1|HTR1B|HTR1E|HTR2C|HTR7|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD3|DRD4|DRD5|HTR3A|HTR6|SLC6A4
late,ryuvidine,CDK4|CDK2
late,terazosin,ADRA1D|ADRA1A|ADRA1B|KCNH2|KCNH6|KCNH7
late,lomitapide,MTTP|CYP2B6|CYP2C19|CYP2C8
late,amlodipine,CACNA1C|CACNA1D|CACNA1S|CACNA2D1|ABCG2|CA1|CACNA1B|CACNA1F|CACNA2D3|CACNB1|CACNB2|SMPD1
late,azilsartan-medoxomil,AGTR2|INS|AGTR1
late,irinotecan,TOP1|CYP3A5|TOP1MT
late,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
late,nutlin-3,MDM2|TP53
late,raltitrexed,TYMS|FPGS
late,lonafarnib,FNTA|HRAS|KRAS|NRAS
late,olmesartan-medoxomil,AGTR1
late,ryuvidine,CDK4|CDK2
late,importazole,KPNB1
late,thioridazine,DRD2|HTR2A|DRD1|HTR2C|CHRNA7|MALT1|ADRA1A|ADRA1B|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR6|HTR7|KCNH2
late,estradiol-cypionate,ESR1
late,inositol,CDIPT|GBA
late,alvocidib,CDK2|CDK4|CDK1|CDK6|CDK7|CDK9|CDK5|CDK8|EGFR|PYGM|BCL2|BIRC5|CCNT1|MCL1|XIAP
late,indiplon,GABRA1|GABRA2|GABRA3|GABRA5
late,aripiprazole,DRD2|HTR1A|HTR2A|HRH1|HTR1B|HTR1D|HTR2C|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD3|DRD4|DRD5|HTR1E|HTR3A|HTR6|HTR7
late,imatinib,ABL1|KIT|PDGFRA|BCR|CSF1R|PDGFRB|ABCG2|CYP2C19|CYP2C8|CYP3A5|DDR1|NTRK1|RET
late,roflumilast,PDE4A|PDE4B|PDE4C|PDE4D|CYP2B6|CYP2C19
late,talinolol,ADRB1
late,bicalutamide,AR|CYP2C19
late,fluvastatin,HMGCR|CYP2C8
late,idarubicin,TOP2A
late,palbociclib,CDK4|CDK6|CCND3
late,bumetanide,SLC12A1|SLC12A2|CFTR|GPR35|SLC12A4|SLC12A5
late,dihydroxyphenylglycine,GRM1|GRM5
late,clonazepam,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|TSPO
late,camptothecin,TOP1|HIF1A
late,gabexate,PRSS1|TPSAB1
late,clomifene,ESR1|AR
late,zacopride,HTR3A|HTR4|HTR3B|HTR5A
late,skatole,CYP2F1
late,phenethyl-isothiocyanate,CYP2E1
late,sofalcone,HPGD|CBR1
late,fluvastatin,HMGCR|CYP2C8
late,trilostane,ESR2|ESR1|HSD3B2|JUN|NR3C1|HSD3B1
late,nTZDpa,PPARG
late,ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG
late,minoxidil,ABCC9|KCNJ8|KCNJ11|REN|KCNJ1|KCNJ10|PTGS1
late,quizartinib,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB
late,granisetron,HTR3A|CYP3A5
late,reboxetine,SLC6A2
late,everolimus,MTOR|CYP3A5|FKBP1A
late,mevastatin,HMGCR
late,ibudilast,PDE4A|PDE4B|PDE4C|MIF|PDE10A|PDE4D|TLR4|PDE3A|CYSLTR1|PDE11A|IL1B|IL6|PDE5A
late,rifabutin,CYP3A4|HSP90AA1|HSP90B1
late,biotin,ACACA|ACACB|HLCS|MCCC1|MCCC2|PC|PCCA|PCCB|SLC5A6
late,tanespimycin,HSP90AA1|CHEK1
late,imatinib,ABL1|KIT|PDGFRA|BCR|CSF1R|PDGFRB|ABCG2|CYP2C19|CYP2C8|CYP3A5|DDR1|NTRK1|RET
late,rociletinib,EGFR
late,rhamnetin,ALOX5
late,thiorphan,MME
late,milrinone,PDE3A|PDE2A|PDE3B|PDE5A
late,ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG
late,docetaxel,TUBB|BCL2|MAP2|MAP4|MAPT|NR1I2|TUBB1
late,miconazole,CYP19A1|KCNH2|KCNH6|KCNH7|KCNMA1|KCNMB1|KCNMB2|KCNMB3|KCNMB4|KCNN1|KCNN2|KCNN3|KCNN4|NOS2|NOS3|TRPM2|TRPV5
late,isoquercetin,AKR1B1
late,thiorphan,MME
late,mepacrine,TP53|AKT1|MTOR|NFKB1|PLA2G2A|PLA2G2D|PLA2G1B|PLA2G4A|PLA2G6|PLCL1
late,dipyridamole,PDE5A|ADA|PDE10A|PDE4A|PDE7B|PDE8A|PDE8B|SLC29A1|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4B|PDE4C|PDE4D|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE9A
late,thiethylperazine,DRD1|DRD2|DRD4
late,spiroxatrine,HTR1A|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|HTR2B
late,penfluridol,DRD1|DRD2|CACNA1G
late,triciribine,AKT1|AKT2|AKT3
late,floxuridine,TYMS
late,bortezomib,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA
late,cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
late,lansoprazole,ATP4A|CYP2C19|CYP3A4|CYP3A5|ATP4B
late,mosapride,HTR4|HTR3A
late,etomidate,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|ADRA2B
late,etoposide,TOP2A|TOP2B|CYP2E1|CYP3A5
late,torcetrapib,CETP
late,digitoxigenin,ATP1A1
late,sirolimus,MTOR|FKBP1A|CCR5|FGF2
late,tosedostat,ANPEP|NPEPPS|LAP3
late,anisomycin,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13
late,doxorubicin,TOP2A
late,orlistat,PNLIP|FASN|LIPF|DAGLA|CNR1|DAGLB
late,penfluridol,DRD1|DRD2|CACNA1G
late,lypressin,AVPR1A|AVPR1B|AVPR2
late,voxtalisib,MTOR|PIK3CA
late,troglitazone,PPARG|AKR1B1|CCL2|CYP3A4|INS|ACSL4|ESRRA|ESRRG|SERPINE1|SLC29A1|TRPM3
late,piperidolate,CHRM1
late,importazole,KPNB1
late,torin-1,MTOR|PIK3CA
late,formoterol,ADRB2|CYP2C19
late,ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG
late,niguldipine,ADRA1A|CACNA1C
late,ormetoprim,P2RX3|P2RX2
late,pimavanserin,HTR2A|DRD2
late,cerivastatin,HMGCR
late,asenapine,DRD2|HTR2A|DRD1|HRH1|HTR1A|HTR1B|ADRA1A|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|DRD3|DRD4|HRH2|HTR1D|HTR1E|HTR2B|HTR2C|HTR5A|HTR6|HTR7
late,gliclazide,ABCC8|KCNJ11|VEGFA
late,penfluridol,DRD1|DRD2|CACNA1G
late,proadifen,NOS1
late,rociletinib,EGFR
late,cyclizine,HRH1|SULT1E1
late,pimavanserin,HTR2A|DRD2
late,importazole,KPNB1
late,ceritinib,ALK|FLT3|IGF1R|INSR|TSSK1B
late,amodiaquine,HNMT|CYP2C8
late,cladribine,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
late,importazole,KPNB1
late,sodium-butyrate,HDAC1|BCHE|FFAR2|FFAR3|HDAC2|HDAC3|HDAC8
late,citalopram,SLC6A4|SLC6A2
late,salermide,SIRT1|SIRT2
late,doxorubicin,TOP2A
late,gemcitabine,RRM1|CMPK1|RRM2|TYMS
late,cyclosporin-a,PPIA|CYP3A5|CYP3A7|PPID|ABCB11|CAMLG|FPR1|PPIF|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3
late,meclofenamic-acid,PTGS1|PTGS2|ALOX5|CNR1|KCNQ2|KCNQ3
late,mepacrine,TP53|AKT1|MTOR|NFKB1|PLA2G2A|PLA2G2D|PLA2G1B|PLA2G4A|PLA2G6|PLCL1
late,maxacalcitol,VDR
late,narciclasine,RHOA
late,sonidegib,SMO
late,etravirine,CYP2C19|CYP3A4|CYP2C9
late,teniposide,TOP2A|CYP3A5|TOP2B
late,clozapine,DRD4|DRD2|DRD3|HTR2A|ADRA1A|ADRA1B|CHRM1|DRD1|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR2C|HTR6|HTR7|CYP2C19|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALY|CHRM2|CHRM3|CHRM4|CHRM5|DRD5|HTR1F|HTR2B|HTR3A|HTR5A
late,equol,ESR2|ESR1
late,merbarone,TOP2A
late,adarotene,RARG|RARA|RARB
late,bazedoxifene,ESR1|ESR2
late,betamethasone-valerate,NR3C1
late,tiapride,DRD2|DRD3
late,bisoprolol,ADRB1|ADRB2
late,mitoxantrone,TOP2A|PIM1
late,amsacrine,TOP2A|KCNH2
late,m-3M3FBS,PLCB2|PLCB3|PLCD1|PLCG1|PLCG2
late,lomefloxacin,TOP2A
late,quiflapon,ALOX5AP|ALOX5
late,crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
late,strychnine,GLRA1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA10|CHRNA9|GLRA2|GLRA3|GLRB
late,protriptyline,SLC6A2|SLC6A4
late,malonoben,EGFR
late,oxaprozin,PTGS1|PTGS2
late,miglustat,UGCG|GAA|SLC5A4
late,quinidine,SCN5A|ABCB1|CYP2D6|KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SLC29A4
late,progesterone,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5
late,menadione,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
late,cyclobenzaprine,HTR2A
late,auranofin,TXNRD1|TXNRD2|IKBKB|PRDX5|TRPA1
late,fluvastatin,HMGCR|CYP2C8
late,sirolimus,MTOR|FKBP1A|CCR5|FGF2
late,inositol,CDIPT|GBA
late,siramesine,PGRMC1|SIGMAR1|ADRA1A|ADRA1B|ADRA1D
late,talniflumate,CLCA1
late,mifobate,PPARG|REN
late,nutlin-3,MDM2|TP53
late,cilostamide,PDE3A|PDE3B
late,lapatinib,EGFR|ERBB2|CYP3A5
late,danazol,GNRHR|ESR1|CYP2C8|TNF|AR|CCL2|GNRHR2|PGR
late,vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9
late,dexloxiglumide,CCKAR
late,isoconazole,CYP17A1
late,fulvestrant,ESR1|EPHX2|ESR2|GPER1
late,barasertib-HQPA,AURKB|AURKC|AURKA
late,motesanib,FLT1|FLT4|KDR|KIT|PDGFRA|RET
late,tenovins,SIRT1|SIRT2
late,vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9
late,hexylresorcinol,TYR
late,pregnenolone,PGR|CYP17A1|SULT2B1
late,anagrelide,PDE3A
late,vemurafenib,BRAF|CYP2C19|CYP3A4|CYP3A5|RAF1
late,irinotecan,TOP1|CYP3A5|TOP1MT
late,obatoclax,BCL2|BCL2L1|MCL1
late,escitalopram,SLC6A4|CYP2C19|ADRA1A|CHRM1|HRH1|SLC6A2|SLC6A3
late,nobiletin,ABCB1|TYR|MAP2K1
late,pitavastatin,HMGCR|APOA1|CYP2C8
late,everolimus,MTOR|CYP3A5|FKBP1A
late,romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
late,omeprazole,ATP4A|CYP1A2|CYP2C19|CLCN2
late,lonidamine,GCK
late,raltitrexed,TYMS|FPGS
late,digoxin,ATP1A1|ABCB1|RORC|SLCO1B3
